from,to
LOWS,EE-0006
LOWS,RU-0501
LOWS,RU-4244
LOWS,EYKR
LOWS,LT-0019
LOWS,LT-0031
LOWS,LSZT
LOWS,RU-0456
LOWS,ENBM
LOWS,RU-0242
LOWS,IE-0015
LOWS,LSZO
LOWS,NO-0017
LOWS,LSME
RU-0690,PT-0136
RU-0690,ES-0251
RU-0690,LHVE
RU-0690,EERU
RU-0690,PT-0017
RU-0690,ENHD
RU-0690,HU-0043
RU-0690,LOLU
RU-0690,EEJI
RU-0690,IE-0004
RU-0690,PT-0067
RU-0690,HU-0031
RU-0690,ES-0294
RU-0690,PT-0054
RU-0690,EIBB
RU-0690,LOKM
RU-0690,LSME
RU-0690,LPSC
RU-0690,LSPM
RU-0690,PT-0032
RU-0690,X-VIE
RU-0690,EEKI
RU-0690,PT-0112
AT-0024,PT-0116
AT-0024,RU-4244
AT-0024,LHMC
AT-0024,PT-0136
AT-0024,EEHA
AT-0024,PT-0111
AT-0024,ES-0184
AT-0024,EEJI
AT-0024,LOLU
AT-0024,LT-0031
AT-0024,EE-4931
AT-0024,LSMD
AT-0024,DE-0354
AT-0024,IE-0070
AT-0024,LOLW
AT-0024,LSZH
AT-0024,EYPI
AT-0024,LHZA
AT-0024,LEMP
AT-0024,RU-0212
AT-0024,ULMA
AT-0024,IE-0041
IE-0015,LESB
IE-0015,LHKH
IE-0015,LSXV
IE-0015,LT-0018
IE-0015,PT-0070
IE-0015,IM-0002
IE-0015,PT-0111
IE-0015,EGJJ
IE-0015,HU-0023
IE-0015,IM-0003
IE-0015,LSZH
IE-0015,LT-9517
IE-0015,LOWW
IE-0015,LSPK
IE-0015,IE-0011
IE-0015,LHSY
IE-0015,LSZG
IE-0015,LT-0014
IE-0015,NO-0096
IE-0015,LOWI
IE-0015,RU-0367
IE-0015,AD-0002
IE-0015,PT-0139
IE-0015,UHAW
IE-0015,LOWS
IE-0015,X-VIE
IE-0015,LSGS
IE-0015,IE-0056
IE-0015,EEVI
LT-0031,LSXV
LT-0031,ENHV
LT-0031,PT-0067
LT-0031,PT-0116
LT-0031,EEAA
LT-0031,LT-0015
LT-0031,AT-0024
LT-0031,EERE
LT-0031,LOWZ
LT-0031,LOLK
LT-0031,HU-0046
LT-0031,ES-0097
LT-0031,RU-0242
LT-0031,ES-0149
LT-0031,LOKM
LT-0031,LSGS
LT-0031,UHWT
LT-0031,EYSB
LT-0031,LERS
LT-0031,EGJJ
LT-0031,DE-0354
LT-0031,LOWS
EIBB,PT-0113
EIBB,LOWL
EIBB,IE-0018
EIBB,EE-0006
EIBB,EICD
EIBB,EEAA
EIBB,EEHA
EIBB,LSZT
EIBB,HU-0015
EIBB,LSGG
EIBB,LOWW
EIBB,EGNS
EIBB,IM-0006
EIBB,NO-0001
EIBB,PT-0111
EIBB,LEMP
EIBB,RU-0690
EIBB,LSGE
EIBB,PT-0070
EIBB,ENEV
IE-0011,RU-0475
IE-0011,LOIJ
IE-0011,RU-0076
IE-0011,LHZA
IE-0011,ES-0099
IE-0011,NO-0073
IE-0011,LSZH
IE-0011,EYVI
IE-0011,NO-0008
IE-0011,EIWT
IE-0011,LEAL
IE-0011,EYPN
IE-0011,IE-0015
IE-0011,LXGB
IE-0011,IM-0006
IE-0011,EERE
IE-0011,ES-0129
IE-0011,NO-0103
IE-0011,LSGG
IE-0011,PT-0054
IE-0011,LOWG
IE-0011,PT-0136
IE-0011,AD-0002
IE-0011,LSZD
LOIJ,IE-0011
LOIJ,ES-0045
LOIJ,IE-0053
LOIJ,LOGW
LOIJ,LT-0026
LOIJ,EELU
LOIJ,EIBR
LOIJ,LESB
LOIJ,IE-0065
LOIJ,ENEV
LOIJ,NO-0103
LOIJ,LOKM
LOIJ,HU-0015
LOIJ,PT-0137
LOIJ,LECT
LOIJ,ES-0269
LOIJ,NO-0061
LOIJ,NO-0073
LOIJ,LT-0025
LOIJ,LOKW
EGNS,ES-0051
EGNS,EYSB
EGNS,LHGM
EGNS,NO-0042
EGNS,LHHO
EGNS,EIWT
EGNS,ES-0097
EGNS,LSXV
EGNS,PT-0113
EGNS,LT-0026
EGNS,LOWW
EGNS,LOWL
EGNS,NO-0084
EGNS,LSZD
EGNS,LOIA
EGNS,LHKH
EGNS,HU-0005
EGNS,EEHA
EGNS,LSZP
EGNS,EIBB
EGNS,ES-0269
EGNS,LOWI
EGNS,EE-0004
EGNS,IE-0029
EGNS,EYMO
EGNS,HU-0046
IE-0018,LSZO
IE-0018,ES-0097
IE-0018,EIBB
IE-0018,EEVU
IE-0018,IM-0001
IE-0018,EYVI
IE-0018,LOGP
IE-0018,RU-0456
IE-0018,EYPI
IE-0018,ES-0051
IE-0018,EIME
IE-0018,LOWI
IE-0018,HU-0043
IE-0018,LSPF
IE-0018,LSZH
IE-0018,ES-0045
IE-0018,RU-0475
PT-0111,LHSN
PT-0111,LHHO
PT-0111,NO-0017
PT-0111,LT-0014
PT-0111,EEVU
PT-0111,IE-0015
PT-0111,EYMO
PT-0111,AT-0024
PT-0111,ES-0161
PT-0111,DE-0354
PT-0111,X-VIE
PT-0111,PT-0113
PT-0111,LSZH
PT-0111,EIIH
PT-0111,PT-0100
PT-0111,ES-0099
PT-0111,LSZN
PT-0111,EIBB
PT-0111,LPHR
PT-0111,HU-0015
PT-0111,LT-0025
PT-0112,DE-0354
PT-0112,PT-0017
PT-0112,IE-0030
PT-0112,UNAA
PT-0112,LSGG
PT-0112,LE83
PT-0112,ES-0014
PT-0112,RU-0183
PT-0112,IM-0002
PT-0112,EIWT
PT-0112,RU-0381
PT-0112,EYKL
PT-0112,ES-0184
PT-0112,ENTC
PT-0112,RU-0242
PT-0112,LSZC
PT-0112,LSZH
PT-0112,IM-0006
PT-0112,IE-0065
PT-0112,EYMO
PT-0112,UHAW
PT-0112,LT-0002
PT-0112,PT-0067
PT-0112,EYTL
PT-0112,RU-0690
EIBR,LT-0018
EIBR,EYMO
EIBR,IM-0004
EIBR,IE-0068
EIBR,LECT
EIBR,LSZH
EIBR,RU-0501
EIBR,LOLU
EIBR,LSZC
EIBR,LOIJ
EIBR,EE-0006
EIBR,EYKL
EIBR,NO-0092
EIBR,ENBM
EIBR,IM-0006
EIBR,LSZT
EIBR,LPPS
NO-0103,LT-0009
NO-0103,PT-0076
NO-0103,LOLK
NO-0103,ENSA
NO-0103,LOGP
NO-0103,LSZT
NO-0103,EGJJ
NO-0103,IM-0004
NO-0103,NO-0001
NO-0103,LOIJ
NO-0103,RU-0501
NO-0103,LT-0018
NO-0103,LELH
NO-0103,IE-0011
NO-0103,PT-0136
NO-0103,LEAL
NO-0103,LECT
NO-0103,AD-0002
NO-0103,ENTC
PT-0116,PT-0139
PT-0116,AT-0024
PT-0116,LT-0031
PT-0116,EEVU
PT-0116,PT-0100
PT-0116,NO-0084
PT-0116,NO-0046
PT-0116,LOGP
PT-0116,LSZY
PT-0116,EEVI
PT-0116,LHMC
PT-0116,LSZN
PT-0116,RU-0475
PT-0116,EEJI
PT-0116,IM-0002
PT-0116,LOKW
PT-0116,EERU
PT-0116,LSZT
PT-0116,ENBM
PT-0113,PT-0032
PT-0113,EIBB
PT-0113,EE-0006
PT-0113,DE-0354
PT-0113,LHVE
PT-0113,IM-0004
PT-0113,LOWI
PT-0113,PT-0111
PT-0113,NO-0001
PT-0113,EGNS
PT-0113,LHSY
PT-0113,LHBA
PT-0113,LPBJ
PT-0113,NO-0073
PT-0113,AD-0002
PT-0113,EELU
PT-0113,LHKH
PT-0113,HU-0047
PT-0113,EEKI
UHQO,LHBA
UHQO,IM-0003
UHQO,IE-0065
UHQO,RU-0728
UHQO,EEVI
UHQO,RU-0475
UHQO,EYTL
UHQO,ES-0014
UHQO,EYPN
UHQO,LOWG
UHQO,EIIH
UHQO,LE83
UHQO,LSTA
UHQO,PT-0095
UHQO,EYSB
UHQO,EE-0006
UHQO,LXGB
EEKI,NO-0092
EEKI,LSXV
EEKI,LOKM
EEKI,ENKJ
EEKI,LHSN
EEKI,PT-0032
EEKI,EE-7685
EEKI,RU-0456
EEKI,RU-0381
EEKI,IM-0006
EEKI,LHSY
EEKI,EYPN
EEKI,LHOY
EEKI,PT-0076
EEKI,LSGG
EEKI,LHDV
EEKI,PT-0113
EEKI,RU-4244
EEKI,EEJI
EEKI,RU-0690
EEKI,NO-0084
EEKI,UNAA
EEKI,LT-0002
IE-0004,NO-0017
IE-0004,IE-0068
IE-0004,LHHO
IE-0004,LERS
IE-0004,LEAL
IE-0004,NO-0092
IE-0004,PT-0095
IE-0004,LOAN
IE-0004,LOKM
IE-0004,RU-0690
IE-0004,EETA
IE-0004,LT-0002
IE-0004,ES-0129
IE-0004,NO-0046
IE-0004,LHSN
IE-0004,UHPU
IE-0004,LOLW
IE-0004,LE83
LSPK,IE-0030
LSPK,LT-0015
LSPK,EYKR
LSPK,NO-0017
LSPK,LEAL
LSPK,PT-0095
LSPK,LOWZ
LSPK,IE-0015
LSPK,LSPM
LSPK,EEEI
LSPK,ENFG
LSPK,ES-0051
LSPK,PT-0100
LSPK,RU-0076
LSPK,HU-0005
LSPK,LE83
LSPO,LSZT
LSPO,EICD
LSPO,EETA
LSPO,EE-0009
LSPO,RU-0475
LSPO,IM-0003
LSPO,IM-0004
LSPO,EE-0006
LSPO,LSZO
LSPO,LHZA
LSPO,UNAA
LSPO,RU-0728
LSPO,LT-0026
LSPO,LT-0018
LSPO,ENFG
LSPO,ES-0099
LSPO,PT-0076
LSPO,PT-0100
LSPO,AD-0002
LSPO,PT-0136
LSPO,LSPF
LSPO,UGMS
LSPO,EYMO
LSPM,LT-0019
LSPM,LSGS
LSPM,EYKL
LSPM,LPSC
LSPM,RU-0381
LSPM,LOLK
LSPM,ENBM
LSPM,ES-0099
LSPM,NO-0001
LSPM,RU-0242
LSPM,EELU
LSPM,LSPK
LSPM,NO-0017
LSPM,LOGW
LSPM,EYMO
LSPM,ES-0269
LSPM,AD-0002
LSPM,LOWI
LSPM,LT-0018
LSPM,RU-0690
LSPM,RU-0475
LSPM,IE-0070
ENKJ,EYVP
ENKJ,NO-0008
ENKJ,RU-0320
ENKJ,NO-0096
ENKJ,LOWZ
ENKJ,LT-0019
ENKJ,EEKI
ENKJ,PT-0130
ENKJ,IM-0004
ENKJ,LPSC
ENKJ,ES-0269
ENKJ,EYPN
ENKJ,LT-0026
ENKJ,LOLK
LOIA,LHSY
LOIA,EIDL
LOIA,NO-0096
LOIA,IE-0029
LOIA,UHWT
LOIA,HU-0044
LOIA,RU-0456
LOIA,LT-0018
LOIA,LSXV
LOIA,EGNS
LOIA,NO-0073
LOIA,LSME
LOIA,LOWI
LOIA,EE-0006
LOIA,ENEV
LOIA,AD-0002
LOIA,LHKH
LOIA,ES-0269
LHKH,IE-0015
LHKH,IE-0030
LHKH,NO-0017
LHKH,IE-0056
LHKH,EYPN
LHKH,EEAA
LHKH,LOLW
LHKH,LSGG
LHKH,LT-9517
LHKH,LPSC
LHKH,EGNS
LHKH,ES-0161
LHKH,EETA
LHKH,EYPI
LHKH,IM-0004
LHKH,HU-0044
LHKH,IE-0065
LHKH,PT-0113
LHKH,LPPS
LHKH,LOIA
LHKH,DE-0354
LHKH,RU-0381
LHKH,PT-0100
EEJI,EE-0008
EEJI,EEEI
EEJI,ENHD
EEJI,LSZT
EEJI,LELH
EEJI,AT-0024
EEJI,NO-0073
EEJI,PT-0139
EEJI,EICD
EEJI,RU-0690
EEJI,LSZY
EEJI,HU-0023
EEJI,PT-0116
EEJI,IE-0054
EEJI,ES-0184
EEJI,LSZD
EEJI,EE-0006
EEJI,RU-2824
EEJI,LT-0019
EEJI,IE-0029
EEJI,IE-0041
EEJI,LSGG
EEJI,EEKI
EEJI,LT-0027
UHPU,EEVI
UHPU,HU-0028
UHPU,ENEV
UHPU,PT-0100
UHPU,IE-0041
UHPU,PT-0067
UHPU,IM-0001
UHPU,HU-0043
UHPU,EE-0008
UHPU,RU-0183
UHPU,LERS
UHPU,LT-0014
UHPU,LOWI
UHPU,HU-0047
UHPU,IE-0004
UHPU,EYVI
UHPU,EYMO
