from,to
LOGP,GB-0162
LOGP,NL-0045
LOGP,LOWG
LOGP,RO-0001
LOGP,BIFZ
LOGP,LV-0054
LOGP,LV-0040
LOGP,KZ-0062
LOGP,BIHS
LOGP,LAVL
LOGP,BIGH
LOGP,HR-0015
LOGP,BG-0119
LOGP,LAKV
LOGP,LOIJ
LOGP,RO-0044
LOGP,LDSB
LOGP,EVKA
LOGW,BG-0103
LOGW,GB-0596
LOGW,BIHL
LOGW,LBSD
LOGW,LV-0044
LOGW,RO-0060
LOGW,LDRG
LOGW,HR-0010
LOGW,SK-0010
LOGW,GB-0986
LOGW,SK-0007
LOGW,EVKA
LOGW,NL-0049
LOGW,LOWL
LOGW,RO-0011
LOGW,BIBA
LOGW,LOWW
LOGW,UGMS
LOGW,GB-0011
LOGW,EHNP
LOGW,EVEA
LOGW,SK-0048
LOGW,LUCL
LOGW,LBBZ
LOGW,EBOT
LUCL,SK-0085
LUCL,LOGP
LUCL,EBBN
LUCL,LV-0050
LUCL,NL-0072
LUCL,LOWZ
LUCL,LUCH
LUCL,GB-0162
LUCL,SK-0073
LUCL,EBCS
LUCL,SK-0011
LUCL,LUTR
LUCL,EBUL
LUCL,LDPL
LUCL,LUBM
LUCL,RO-0060
LUCL,LOGW
LUCL,SK-0048
BIHL,RO-0060
BIHL,EGDA
BIHL,LOWZ
BIHL,GB-0596
BIHL,LOGW
BIHL,KZ-0062
BIHL,NL-0049
BIHL,GB-0302
BIHL,EVTA
BIHL,SK-0065
BIHL,LRBS
BIHL,LV-0044
BIHL,LV-1288
BIHL,LDZK
BIHL,BIBA
BIHL,NL-0072
BIHL,HR-0016
BIHL,SK-0018
BIHL,LBWB
BIHL,BG-0021
BIHL,GB-0639
BIHL,NL-0033
BIHL,LT-0012
BIHL,LDZU
BIHL,LV-0032
EBBZ,LAKU
EBBZ,IS-0003
EBBZ,BG-0110
EBBZ,BIBA
EBBZ,AL-LA10
EBBZ,BINF
EBBZ,LV-0010
EBBZ,RO-0003
EBBZ,EBLE
EBBZ,GB-0986
EBBZ,GB-OUK
EBBZ,NL-0070
EBBZ,IS-0001
EBBZ,GB-1021
EBBZ,EBCI
EBBZ,EHDL
GB-0639,SK-0011
GB-0639,BIKF
GB-0639,EHDL
GB-0639,SK-0075
GB-0639,IS-0001
GB-0639,SK-0082
GB-0639,SK-0018
GB-0639,LUBL
GB-0639,GB-0986
GB-0639,BIRG
GB-0639,LAGJ
GB-0639,EBFS
GB-0639,LDRO
GB-0639,LAVL
GB-0639,NL-0049
GB-0639,LUKK
GB-0639,BIHL
GB-0639,EVGA
GB-0639,LZDV
GB-0639,LV-0017
GB-0639,LRCV
GB-0639,LZKC
GB-0639,SK-0085
GB-0639,GB-0881
GB-0639,LV-0053
LDRO,EBGB
LDRO,NL-0049
LDRO,GB-OUK
LDRO,LZNI
LDRO,RO-0060
LDRO,RO-0041
LDRO,BISN
LDRO,MD-0004
LDRO,LR82
LDRO,AL-0010
LDRO,LOWG
LDRO,GB-0143
LDRO,GB-0897
LDRO,KZ-0062
LDRO,GB-0639
LDRO,MD-0006
LDRO,LV-0013
LDRO,RO-0014
LDRO,NL-0070
LDRO,LAGJ
LDRO,GB-0826
LDRO,GB-0011
LDRO,LV-0032
LDRO,UATG
LDRO,LV-0051
EBSP,LUKK
EBSP,LAKO
EBSP,LDRI
EBSP,LZRU
EBSP,LROD
EBSP,EHMZ
EBSP,NL-0008
EBSP,EBMA
EBSP,RO-0001
EBSP,UGMS
EBSP,BG-0110
EBSP,LDZK
EBSP,NL-0033
EBSP,UATG
EBSP,EBGB
EBSP,BIVI
EBSP,EBBN
EBSP,LOWI
EBSP,EBZU
EBSP,BIHS
EBSP,RO-0056
EBSP,LZTR
EBSP,LV-1288
EBSP,RO-0060
EBSP,GB-0164
EBSP,NL-0058
BG-0007,GB-0162
BG-0007,RO-0056
BG-0007,SK-0065
BG-0007,MD-0006
BG-0007,LOWW
BG-0007,BE-0029
BG-0007,EHNP
BG-0007,LRPH
BG-0007,EGDA
BG-0007,BIKE
BG-0007,UATG
BG-0007,LASR
BG-0007,GB-0143
BG-0007,LOIA
BG-0007,BIFF
BG-0007,RO-0014
BG-0007,SK-0085
BG-0007,LOWS
UGMS,LV-1288
UGMS,LV-0044
UGMS,LOAV
UGMS,BE-0029
UGMS,GB-0164
UGMS,LDPL
UGMS,SK-0073
UGMS,EBSP
UGMS,LV-0054
UGMS,RO-0003
UGMS,LDZA
UGMS,IS-0003
UGMS,BIKE
UGMS,NL-0049
UGMS,LZNI
UGMS,LOGW
UGMS,LV-0010
UGMS,LV-0052
UGMS,BG-0110
UGMS,SK-0018
UGMS,EBLE
UGMS,EHNP
UGMS,LDRI
MD-0004,LUCH
MD-0004,BG-0110
MD-0004,LOLW
MD-0004,LV-0032
MD-0004,LDRG
MD-0004,LDRO
MD-0004,RO-0067
MD-0004,BIVI
MD-0004,MD-0006
MD-0004,SK-0007
MD-0004,LAKO
MD-0004,EVEA
MD-0004,SK-0064
MD-0004,LBWB
MD-0004,GB-0162
MD-0004,LBSS
MD-0004,LRTM
MD-0004,LDPN
MD-0004,X-VIE
MD-0004,DE-0354
MD-0005,LRTM
MD-0005,RO-0003
MD-0005,SK-0013
MD-0005,LOGP
MD-0005,LXGB
MD-0005,GB-0162
MD-0005,LV-0050
MD-0005,LAKO
MD-0005,LV-0044
MD-0005,EBLZ
MD-0005,EVLA
MD-0005,GB-0102
MD-0005,LUCH
MD-0005,NL-0008
MD-0005,MD-0003
MD-0005,SK-0073
MD-0005,LUBM
MD-0005,LV-0017
MD-0005,LBSS
MD-0002,GB-OUK
MD-0002,RO-0001
MD-0002,LDPM
MD-0002,EBOT
MD-0002,BITE
MD-0002,EHNP
MD-0002,GB-0826
MD-0002,SK-0064
MD-0002,RO-0067
MD-0002,LZNI
MD-0002,LAVL
MD-0002,LAKV
MD-0002,RO-0011
MD-0002,NL-0072
MD-0002,DE-0354
MD-0002,SK-0007
MD-0002,LV-0015
MD-0002,LDRG
MD-0002,RO-0051
MD-0002,LBBG
MD-0002,EBZR
MD-0002,RO-0060
MD-0003,BIKF
MD-0003,EVKA
MD-0003,LAKO
MD-0003,GB-0450
MD-0003,HR-0015
MD-0003,NL-0036
MD-0003,GB-0143
MD-0003,LV-0044
MD-0003,GB-1021
MD-0003,LASR
MD-0003,RO-0003
MD-0003,RO-0047
MD-0003,NL-0070
MD-0003,LAKU
MD-0003,LDZA
MD-0003,SK-0048
MD-0003,MD-0005
MD-0003,LUBL
MD-0003,EBCS
MD-0003,NL-0071
MD-0003,EBLE
MD-0003,BG-0021
MD-0003,EGSN
MD-0003,LOKM
BG-0019,LZRU
BG-0019,NL-0072
BG-0019,LBBZ
BG-0019,HR-0001
BG-0019,LOIA
BG-0019,LAGJ
BG-0019,RO-0047
BG-0019,SK-0010
BG-0019,LDZA
BG-0019,BIFZ
BG-0019,UATG
BG-0019,LASR
BG-0019,LDPL
BG-0019,BIHS
BG-0019,LOLK
BG-0019,GB-0143
BG-0019,EBCI
BG-0019,LV-0054
MD-0006,LV-0015
MD-0006,LBBG
MD-0006,RO-0014
MD-0006,LUTR
MD-0006,BG-0007
MD-0006,LV-0010
MD-0006,BE-0007
MD-0006,NL-0023
MD-0006,LOIA
MD-0006,LDZJ
MD-0006,MD-0004
MD-0006,SK-0046
MD-0006,NL-0058
MD-0006,LOLU
MD-0006,BIFZ
MD-0006,GB-1021
MD-0006,LAKO
MD-0006,GB-0603
MD-0006,LDRI
MD-0006,LDRO
MD-0006,LDPN
MD-0006,AL-0003
MD-0006,X-VIE
MD-0006,EHLW
MD-0006,NL-0072
MD-0006,RO-0044
MD-0006,BIGH
MD-0006,GB-0937
MD-0006,LDZK
MD-0007,LV-0032
MD-0007,RO-0011
MD-0007,BINF
MD-0007,BITN
MD-0007,BISN
MD-0007,RO-0003
MD-0007,LV-0051
MD-0007,LZTR
MD-0007,AL-LA10
MD-0007,LOAN
MD-0007,GB-1021
MD-0007,AL-0010
MD-0007,LOIJ
MD-0007,GB-0450
MD-0007,NL-0023
MD-0007,BIRG
MD-0007,EBZW
MD-0007,EBFS
MD-0007,BG-0030
MD-0007,LAVL
MD-0007,EHMZ
SK-0025,AT-0024
SK-0025,SK-0018
SK-0025,EHLW
SK-0025,HR-0020
SK-0025,BG-0030
SK-0025,LOWI
SK-0025,LDPM
SK-0025,LOAN
SK-0025,EBAV
SK-0025,GB-0603
SK-0025,LXGB
SK-0025,LRTM
SK-0025,DE-0354
SK-0025,EBCI
SK-0025,GB-0011
SK-0025,LV-0054
SK-0025,RO-0007
SK-0025,RO-0012
SK-0025,RO-0056
SK-0025,LRPH
SK-0025,BG-0110
MD-0001,EVLA
MD-0001,BIRK
MD-0001,LV-0053
MD-0001,BITN
MD-0001,AL-LA10
MD-0001,LOLK
MD-0001,SK-0007
MD-0001,EBAV
MD-0001,LOIJ
MD-0001,LXGB
MD-0001,LUBL
MD-0001,IS-0003
MD-0001,GB-0164
MD-0001,LZKC
MD-0001,EBCI
MD-0001,LDZK
MD-0001,LDSB
MD-0001,NL-0062
MD-0001,EHLW
MD-0001,BG-0021
MD-0001,EBMA
MD-0001,RO-0001
MD-0001,BINF
MD-0001,SK-0046
MD-0001,NL-0072
MD-0001,GB-0881
LOWG,LDRG
LOWG,LT-0012
LOWG,GB-0986
LOWG,LUTR
LOWG,LAGJ
LOWG,LDRO
LOWG,LOGP
LOWG,SK-0046
LOWG,LASR
LOWG,LXGB
LOWG,LOLW
LOWG,LOWS
LOWG,RO-0011
LOWG,LV-0044
LOWG,LV-0028
LOWG,LRBS
LOWG,HR-0009
LOWG,BG-0110
LUBL,BE-0029
LUBL,EHLW
LUBL,LOIJ
LUBL,NL-0023
LUBL,RO-0007
LUBL,LRBS
LUBL,BIBL
LUBL,MD-0001
LUBL,GB-0450
LUBL,LUCH
LUBL,AL-0010
LUBL,EBMA
LUBL,LAKO
LUBL,GB-0639
LUBL,LUBM
LUBL,LUKK
LUBL,HR-0020
LUBL,EHNP
LUBL,LOWS
LUBL,LOLU
LUBL,LDZK
LUBL,NL-0049
LUBL,MD-0003
LUBL,LDPM
LUBL,NL-0033
LUBL,LOAN
EHMZ,BIKE
EHMZ,LR82
EHMZ,EVLA
EHMZ,NL-0058
EHMZ,RO-0065
EHMZ,EBSP
EHMZ,BIKF
EHMZ,LDZJ
EHMZ,LUTR
EHMZ,NL-0036
EHMZ,LOIJ
EHMZ,EHGG
EHMZ,LOWI
EHMZ,BG-0119
EHMZ,BG-0037
EHMZ,LZKC
EHMZ,LAVL
EHMZ,RO-0047
EHMZ,X-VIE
EHMZ,LRPH
EHMZ,BIVI
EHMZ,EBCI
EHMZ,LBWB
EHMZ,MD-0007
EHMZ,LZRU
EBAV,BG-0080
EBAV,GB-0143
EBAV,BIBA
EBAV,MD-0001
EBAV,SK-0025
EBAV,LDPM
EBAV,HR-0010
EBAV,DE-0354
EBAV,HR-0001
EBAV,NL-0036
EBAV,BE-0029
EBAV,IS-0003
EBAV,LOWZ
EBAV,LBKJ
EBAV,LBBZ
EBAV,LROD
EBAV,GB-0011
EBAV,X-VIE
EBAV,LT-0012
EBAV,LV-0044
EBAV,LDZA
LOWI,RO-0047
LOWI,RO-0067
LOWI,BISN
LOWI,EBGB
LOWI,SK-0025
LOWI,LOIA
LOWI,LAKU
LOWI,LDPN
LOWI,LRTM
LOWI,NL-0036
LOWI,BIVI
LOWI,GB-0897
LOWI,EBOT
LOWI,LOWZ
LOWI,RO-0056
LOWI,SK-0007
LOWI,LOIJ
LOWI,GB-0164
LOWI,BIHU
LOWI,LV-0013
LOWI,BG-0082
LOWI,BITN
LOWI,AT-0024
LOWI,EVTA
LOWI,EBSP
LOWI,EHMZ
LOWI,GB-0162
LOWI,SK-0009
LOWI,LUCH
LOWI,LATI
LOWI,IS-0004
LOWI,BG-0021
LOWI,EGSN
LOWI,LOLU
LOWI,LV-1288
LUBM,LV-0010
LUBM,LROD
LUBM,LV-0040
LUBM,GB-0897
LUBM,NL-0049
LUBM,LXGB
LUBM,BG-0080
LUBM,EVKA
LUBM,LDSB
LUBM,UATG
LUBM,LDZA
LUBM,LOWZ
LUBM,SK-0064
LUBM,NL-0071
LUBM,LUBL
LUBM,BIHU
LUBM,AT-0024
LUBM,BISN
LUBM,EGDA
LUBM,BE-0029
LUBM,LATI
LUBM,LDZS
LUBM,LV-1288
LUBM,LUCL
LUBM,MD-0005
LUBM,GB-0164
LUBM,EBGB
LUBM,GB-0826
LUBM,GB-0162
GB-0881,NL-0070
GB-0881,RO-0041
GB-0881,GB-0826
GB-0881,GB-0596
GB-0881,SK-0085
GB-0881,NL-0071
GB-0881,LV-0028
GB-0881,HR-0016
GB-0881,KZ-0062
GB-0881,LDZS
GB-0881,EVGA
GB-0881,LOLU
GB-0881,BIBA
GB-0881,IS-0003
GB-0881,HR-0001
GB-0881,LZDV
GB-0881,MD-0001
GB-0881,GB-0639
LAKO,EBSP
LAKO,BIVI
LAKO,MD-0003
LAKO,LV-0054
LAKO,BIFZ
LAKO,BG-0103
LAKO,RO-0065
LAKO,LV-0028
LAKO,LZDV
LAKO,LB45
LAKO,LRTM
LAKO,RO-0014
LAKO,MD-0004
LAKO,AL-LA10
LAKO,LUBL
LAKO,MD-0006
LAKO,RO-0012
LAKO,IS-0001
LAKO,MD-0005
LAKO,LOLW
LAKO,EHDL
LAKO,NL-0023
LAKO,LUKK
LAKO,BG-0067
LAKO,RO-0007
LAKO,EBZR
LAKO,LBKJ
LAKO,BITE
LAKO,LATI
LAKO,RO-0056
LAKO,EBGB
LOWL,NL-0049
LOWL,LUKK
LOWL,LRTM
LOWL,IS-0001
LOWL,EBMA
LOWL,AT-0024
LOWL,BG-0110
LOWL,LV-0052
LOWL,SK-0064
LOWL,BG-0030
LOWL,BIRK
LOWL,LV-0017
LOWL,NL-0072
LOWL,BG-0067
LOWL,BIBA
LOWL,LATI
LOWL,SK-0007
LOWL,LOGW
LOWL,EBBE
LOWL,EBGB
LOWL,RO-0011
LOWL,AL-LA10
LOWL,LV-0028
LOWL,BIHS
LOWL,KZ-0062
LAKU,KZ-0062
LAKU,EBBZ
LAKU,LOWI
LAKU,SK-0073
LAKU,LV-0054
LAKU,BINF
LAKU,LRTM
LAKU,LV-0015
LAKU,LV-0044
LAKU,MD-0003
LAKU,DE-0354
LAKU,GB-0937
LAKU,EBBE
LOWS,BINF
LOWS,BITE
LOWS,LDZJ
LOWS,X-VIE
LOWS,LDSB
LOWS,RO-0056
LOWS,LUBL
LOWS,LOWG
LOWS,LASR
LOWS,EVEA
LOWS,LBBG
LOWS,GB-0986
LOWS,BG-0007
AT-0024,LZNI
AT-0024,SK-0025
AT-0024,BIHS
AT-0024,LOWL
AT-0024,LDZU
AT-0024,GB-0897
AT-0024,SK-0085
AT-0024,LV-0053
AT-0024,BG-0110
AT-0024,EHEH
AT-0024,NL-0143
AT-0024,EBTR
AT-0024,LUBM
AT-0024,LASK
AT-0024,LOWI
AT-0024,RO-0044
AT-0024,LUKK
AT-0024,RO-0014
AT-0024,RO-0001
AT-0024,LZKC
AT-0024,LOLK
KZ-0062,LASK
KZ-0062,LAKU
KZ-0062,EHDL
KZ-0062,BIHL
KZ-0062,RO-0047
KZ-0062,LOAV
KZ-0062,EBCI
KZ-0062,RO-0060
KZ-0062,EBGB
KZ-0062,LROD
KZ-0062,GB-0881
KZ-0062,LDRO
KZ-0062,EGCE
KZ-0062,GB-0826
KZ-0062,LOGP
KZ-0062,LAKV
KZ-0062,RO-0012
KZ-0062,BIBA
KZ-0062,LOWL
EVLA,LB45
EVLA,MD-0001
EVLA,SK-0073
EVLA,LOLW
EVLA,EHMZ
EVLA,LV-0013
EVLA,LV-0015
EVLA,EBZR
EVLA,LBBZ
EVLA,NL-0036
EVLA,GB-0603
EVLA,BIGH
EVLA,LUCH
EVLA,LASR
EVLA,MD-0005
EVLA,LV-0053
EVLA,LOKM
EVLA,LV-0032
EVLA,BG-0030
EVLA,HR-0001
EVLA,GB-1021
EVLA,BG-0037
EVLA,LRPH
EVLA,LOLU
EVLA,AL-LA10
EVLA,NL-0071
EVLA,NL-0075
EVLA,LV-0040
LOIJ,GB-0826
LOIJ,LDPL
LOIJ,LUBL
LOIJ,RO-0065
LOIJ,BIBL
LOIJ,EBBE
LOIJ,NL-0033
LOIJ,LOIA
LOIJ,LBKJ
LOIJ,MD-0001
LOIJ,EHLW
LOIJ,AL-0003
LOIJ,LOWZ
LOIJ,LOWI
LOIJ,SK-0009
LOIJ,EHMZ
LOIJ,MD-0007
LOIJ,LDRG
LOIJ,EBFS
LOIJ,BG-0080
LOIJ,LDSB
LOIJ,HR-0015
LOIJ,LOGP
LOIJ,LDZA
HR-0009,LV-0028
HR-0009,GB-0102
HR-0009,LZKC
HR-0009,EHNP
HR-0009,BIGH
HR-0009,EBCS
HR-0009,EBTR
HR-0009,EHGG
HR-0009,SK-0085
HR-0009,UATG
HR-0009,SK-0010
HR-0009,LRCV
HR-0009,LATI
HR-0009,NL-0008
HR-0009,HR-0015
HR-0009,NL-0049
HR-0009,LV-0040
HR-0009,SK-0064
HR-0009,BIVI
HR-0009,HR-0001
HR-0009,LBBZ
HR-0009,LDSB
HR-0009,RO-0012
HR-0009,AL-0003
HR-0009,GB-0937
HR-0009,LASR
HR-0009,LOWG
HR-0009,BITN
HR-0009,EHEH
BG-0021,BG-0119
BG-0021,LZNI
BG-0021,SK-0046
BG-0021,BG-0042
BG-0021,BITE
BG-0021,LRBS
BG-0021,LV-1288
BG-0021,IS-0003
BG-0021,LASR
BG-0021,LOWZ
BG-0021,BIKE
BG-0021,LBPR
BG-0021,BIHL
BG-0021,AL-0003
BG-0021,MD-0001
BG-0021,SK-0010
BG-0021,LOWI
BG-0021,MD-0003
BG-0021,BIBL
BG-0021,LDRI
GB-0897,EBZW
GB-0897,EBBE
GB-0897,EBBN
GB-0897,LBSS
GB-0897,LUBM
GB-0897,EBMA
GB-0897,RO-0067
GB-0897,AT-0024
GB-0897,NL-0056
GB-0897,GB-0102
GB-0897,SK-0011
GB-0897,LDPN
GB-0897,LOWI
GB-0897,LRBS
GB-0897,LDRO
GB-0897,LDZU
GB-0897,BG-0080
GB-0897,EBCI
GB-0897,BIBA
GB-0897,EHLW
GB-0897,LRTM
GB-0897,GB-0162
GB-0897,BG-0110
GB-0897,LRCV
GB-0897,NL-0075
GB-0897,LZTR
GB-0897,LOLU
GB-0897,BITE
GB-0897,LROD
GB-0897,LASR
EBUL,EBZR
EBUL,GB-0826
EBUL,RO-0067
EBUL,EBLE
EBUL,LV-1288
EBUL,RO-0044
EBUL,LDPM
EBUL,BIFF
EBUL,LZRU
EBUL,BG-0103
EBUL,NL-0023
EBUL,GB-0986
EBUL,LUCL
EBUL,LV-0032
EBUL,LV-0017
EBUL,LOKM
EBUL,SK-0048
EBUL,LXGB
EBUL,LDRG
EBUL,LBPR
UATG,RO-0003
UATG,SK-0011
UATG,SK-0082
UATG,BIFF
UATG,HR-0009
UATG,NL-0008
UATG,LUBM
UATG,HR-0015
UATG,LASR
UATG,EBSP
UATG,BG-0019
UATG,BG-0007
UATG,HR-0018
UATG,NL-0072
UATG,SK-0009
UATG,BE-0007
UATG,RO-0051
UATG,EBGB
UATG,LRTM
UATG,LV-0040
UATG,LZNI
UATG,RO-0056
UATG,LDRO
UATG,LASK
HR-0001,NL-0033
HR-0001,LOLU
HR-0001,BG-0019
HR-0001,BINF
HR-0001,EBCI
HR-0001,EBAV
HR-0001,EBZU
HR-0001,LV-1288
HR-0001,LDPM
HR-0001,GB-0881
HR-0001,EVLA
HR-0001,BIKF
HR-0001,BIHU
HR-0001,LZKC
HR-0001,HR-0009
HR-0001,LOLW
HR-0001,IS-0004
HR-0001,EBCS
LBPR,EHEH
LBPR,RO-0060
LBPR,BG-0030
LBPR,NL-0045
LBPR,LBSS
LBPR,LV-0010
LBPR,LDZJ
LBPR,BIGH
LBPR,BIHS
LBPR,LXGB
LBPR,RO-0011
LBPR,DE-0354
LBPR,LDZU
LBPR,RO-0047
LBPR,AL-LA10
LBPR,BIFF
LBPR,BIKE
LBPR,BIBA
LBPR,NL-0058
LBPR,GB-0162
LBPR,NL-0075
LBPR,BG-0021
LBPR,LUTR
LBPR,SK-0064
LBPR,EBUL
LRPH,GB-0164
LRPH,EVGA
LRPH,BIKE
LRPH,LV-0032
LRPH,LDRI
LRPH,GB-0143
LRPH,BG-0007
LRPH,EBCS
LRPH,GB-0162
LRPH,LATI
LRPH,RO-0067
LRPH,BIHS
LRPH,BG-0042
LRPH,LUKK
LRPH,LOAN
LRPH,NL-0062
LRPH,EVLA
LRPH,SK-0025
LRPH,EHMZ
LRPH,LOLW
LRPH,AL-0010
LRPH,LOAV
EBCI,LRCV
EBCI,SK-0082
EBCI,BE-0007
EBCI,GB-0986
EBCI,LBBG
EBCI,HR-0001
EBCI,KZ-0062
EBCI,SK-0065
EBCI,MD-0001
EBCI,LV-0053
EBCI,RO-0012
EBCI,GB-0897
EBCI,EBOT
EBCI,SK-0025
EBCI,GB-0011
EBCI,LAVL
EBCI,HR-0018
EBCI,LV-0050
EBCI,LV-0028
EBCI,LOLK
EBCI,NL-0070
EBCI,EBBZ
EBCI,EHMZ
EBCI,LXGB
EBCI,EBCS
EBCI,BG-0019
EBCI,EBTR
LDSB,NL-0143
LDSB,SK-0007
LDSB,SK-0011
LDSB,NL-0075
LDSB,LUBM
LDSB,MD-0001
LDSB,BIKE
LDSB,LOWS
LDSB,RO-0047
LDSB,BG-0080
LDSB,LOIJ
LDSB,GB-1021
LDSB,AL-0010
LDSB,LBBZ
LDSB,EBCS
LDSB,HR-0009
LDSB,LDRG
LDSB,LOGP
LDSB,EBMA
LDSB,GB-0143
LUTR,LATI
LUTR,NL-0143
LUTR,MD-0006
LUTR,RO-0003
LUTR,LOWG
LUTR,EVGA
LUTR,NL-0072
LUTR,LROD
LUTR,SK-0073
LUTR,NL-0070
LUTR,LBBG
LUTR,RO-0014
LUTR,SK-0013
LUTR,EHMZ
LUTR,LOLK
LUTR,SK-0082
LUTR,EBMA
LUTR,BG-0110
LUTR,X-VIE
LUTR,LBBZ
LUTR,SK-0007
LUTR,RO-0041
LUTR,LDRI
LUTR,LBPR
LUTR,RO-0001
LUTR,LUCL
LUTR,GB-0603
LUTR,BINF
SK-0046,GB-0302
SK-0046,RO-0007
SK-0046,RO-0001
SK-0046,SK-0075
SK-0046,BIGH
SK-0046,BG-0021
SK-0046,GB-1021
SK-0046,MD-0006
SK-0046,RO-0067
SK-0046,AL-0010
SK-0046,LOWG
SK-0046,EVEA
SK-0046,LUKK
SK-0046,AL-LA10
SK-0046,LT-0012
SK-0046,NL-0008
SK-0046,SK-0064
SK-0046,RO-0051
SK-0046,LASR
SK-0046,MD-0001
SK-0046,LV-0028
EVKA,MD-0003
EVKA,HR-0010
EVKA,AL-0010
EVKA,LZTR
EVKA,LR82
EVKA,NL-0070
EVKA,LUBM
EVKA,EHNP
EVKA,RO-0056
EVKA,SK-0065
EVKA,LOGW
EVKA,NL-0062
EVKA,NL-0058
EVKA,HR-0020
EVKA,LUCH
EVKA,SK-0010
EVKA,BIKF
EVKA,LOGP
SK-0048,EGDA
SK-0048,GB-0302
SK-0048,HR-0016
SK-0048,LOAN
SK-0048,SK-0064
SK-0048,RO-0011
SK-0048,BIVI
SK-0048,GB-OUK
SK-0048,LAGJ
SK-0048,MD-0003
SK-0048,GB-0450
SK-0048,RO-0065
SK-0048,LOIA
SK-0048,LR82
SK-0048,BG-0042
SK-0048,EBMA
SK-0048,GB-0986
SK-0048,LOGW
SK-0048,EBUL
SK-0048,LZKC
SK-0048,LUCL
NL-0075,SK-0065
NL-0075,NL-0036
NL-0075,NL-0070
NL-0075,BIRK
NL-0075,BIFF
NL-0075,EBCS
NL-0075,LDSB
NL-0075,EBBN
NL-0075,LRBS
NL-0075,IS-0004
NL-0075,NL-0143
NL-0075,LBPR
NL-0075,EHDL
NL-0075,GB-0897
NL-0075,EVLA
LZNI,BG-0021
LZNI,AT-0024
LZNI,BIBA
LZNI,LV-0053
LZNI,LDRO
LZNI,LZDV
LZNI,LASK
LZNI,RO-0012
LZNI,LV-0010
LZNI,RO-0051
LZNI,BG-0030
LZNI,LDZA
LZNI,LDPN
LZNI,SK-0011
LZNI,LZRU
LZNI,MD-0002
LZNI,NL-0072
LZNI,UGMS
LZNI,SK-0073
LZNI,LDZU
LZNI,UATG
LZNI,LDZK
GB-OUK,LOWW
GB-OUK,MD-0002
GB-OUK,LBKJ
GB-OUK,LDRO
GB-OUK,LOWZ
GB-OUK,SK-0065
GB-OUK,SK-0007
GB-OUK,BG-0037
GB-OUK,BG-0103
GB-OUK,RO-0011
GB-OUK,EGDA
GB-OUK,EBBZ
GB-OUK,SK-0048
GB-OUK,BIBL
GB-OUK,LROD
GB-OUK,BIGH
GB-OUK,LOLU
GB-OUK,LB45
GB-OUK,GB-0102
GB-OUK,BIFZ
GB-OUK,LZTR
GB-OUK,BG-0110
GB-OUK,LXGB
GB-OUK,RO-0060
GB-OUK,RO-0007
EBCS,BE-0007
EBCS,NL-0056
EBCS,HR-0010
EBCS,HR-0009
EBCS,NL-0075
EBCS,RO-0001
EBCS,LUCL
EBCS,LRPH
EBCS,BIBL
EBCS,LV-0013
EBCS,LDSB
EBCS,LOLU
EBCS,MD-0003
EBCS,EBCI
EBCS,RO-0060
EBCS,HR-0001
EBCS,RO-0014
EBCS,GB-0164
NL-0072,BG-0019
NL-0072,BG-0103
NL-0072,EBMA
NL-0072,LRTM
NL-0072,LUCL
NL-0072,LV-0051
NL-0072,LUTR
NL-0072,HR-0010
NL-0072,SK-0082
NL-0072,LOWL
NL-0072,BIKE
NL-0072,BG-0042
NL-0072,EBZU
NL-0072,LDZA
NL-0072,BIHL
NL-0072,GB-0826
NL-0072,LZNI
NL-0072,MD-0002
NL-0072,UATG
NL-0072,AL-LA10
NL-0072,EGCE
NL-0072,GB-0164
NL-0072,MD-0006
NL-0072,MD-0001
NL-0072,BIFZ
NL-0072,EHDL
NL-0071,AL-0003
NL-0071,LV-0052
NL-0071,EBZU
NL-0071,RO-0003
NL-0071,LV-0054
NL-0071,LUKK
NL-0071,IS-0001
NL-0071,GB-0881
NL-0071,GB-1021
NL-0071,GB-0302
NL-0071,EHGG
NL-0071,LUBM
NL-0071,LASK
NL-0071,GB-0102
NL-0071,LOKM
NL-0071,EHLW
NL-0071,LOAN
NL-0071,EVLA
NL-0071,MD-0003
NL-0071,LRBS
NL-0070,EHNP
NL-0070,GB-0881
NL-0070,NL-0058
NL-0070,NL-0075
NL-0070,LROD
NL-0070,BINF
NL-0070,GB-0162
NL-0070,EVKA
NL-0070,GB-0603
NL-0070,LOKW
NL-0070,IS-0004
NL-0070,LUTR
NL-0070,BISN
NL-0070,EVGA
NL-0070,RO-0067
NL-0070,EBBZ
NL-0070,LAGJ
NL-0070,MD-0003
NL-0070,EGDA
NL-0070,BIRK
NL-0070,LV-0017
NL-0070,LDRO
NL-0070,RO-0007
NL-0070,EBCI
NL-0070,LDZA
NL-0070,NL-0023
BG-0030,NL-0058
BG-0030,NL-0045
BG-0030,LBPR
BG-0030,SK-0025
BG-0030,LV-0040
BG-0030,LOWL
BG-0030,EBLZ
BG-0030,RO-0067
BG-0030,LZNI
BG-0030,SK-0018
BG-0030,BITN
BG-0030,EVTA
BG-0030,NL-0023
BG-0030,EVLA
BG-0030,LV-0053
BG-0030,MD-0007
BG-0030,LZDV
BG-0030,LASK
LOIA,LDZK
LOIA,EBFS
LOIA,LOGP
LOIA,LOWI
LOIA,LOIJ
LOIA,LDZU
LOIA,BG-0019
LOIA,MD-0006
LOIA,NL-0062
LOIA,NL-0049
LOIA,LATI
LOIA,LB45
